url,favs_lognorm
https://habrahabr.ru/post/314080/,0.4252647743009655
https://habrahabr.ru/company/plesk/blog/313732/,-1.075337594642487
https://habrahabr.ru/company/etagi/blog/314000/,0.663121508120908
https://habrahabr.ru/company/knopka/blog/314030/,0.5180772636783392
https://geektimes.ru/company/audiomania/blog/282058/,1.1489194750457412
https://habrahabr.ru/company/pechkin/blog/314066/,0.2689317006257907
https://habrahabr.ru/company/first/blog/314106/,0.5413966160358593
https://habrahabr.ru/company/vasexperts/blog/313558/,0.24198443065194042
https://habrahabr.ru/post/314108/,1.6617928868193212
https://habrahabr.ru/company/cbs/blog/313830/,0.24746274074592645
https://habrahabr.ru/company/jugru/blog/313908/,0.22511774809579005
https://habrahabr.ru/post/314110/,0.3606683937912383
https://habrahabr.ru/company/pt/blog/314112/,0.017995201586052126
https://habrahabr.ru/company/solarsecurity/blog/312056/,0.07288529147397516
https://habrahabr.ru/post/314114/,0.7954737364727951
https://habrahabr.ru/post/314118/,1.3178974209064414
https://habrahabr.ru/post/314122/,0.5192268785112579
https://geektimes.ru/company/dadget/blog/281786/,0.13261230175379962
https://habrahabr.ru/company/kickidler/blog/314042/,-0.44342551799679136
https://habrahabr.ru/company/it-grad/blog/312042/,-0.10850379502151543
https://habrahabr.ru/company/1cloud/blog/314022/,-0.24635849473517518
https://habrahabr.ru/post/314126/,-0.6540100359314716
https://habrahabr.ru/post/313966/,0.4445279769341639
https://habrahabr.ru/company/piter/blog/314120/,0.4602024496027227
https://geektimes.ru/post/282094/,0.14689985763874086
https://habrahabr.ru/company/regionsoft/blog/314130/,-0.3375446161801755
https://habrahabr.ru/company/ru_mts/blog/314134/,0.3696179847447133
https://habrahabr.ru/post/314028/,0.6554162685717675
https://habrahabr.ru/post/314136/,-0.1496198527908968
https://habrahabr.ru/post/313904/,0.29304988020534306
https://habrahabr.ru/post/314140/,0.5868980786874008
https://habrahabr.ru/company/acronis/blog/309688/,0.0017003507999954343
https://geektimes.ru/post/282096/,-0.4068611453202878
https://habrahabr.ru/post/314142/,0.060000923103455485
https://habrahabr.ru/company/ivideon/blog/314138/,0.19426785916116007
https://geektimes.ru/post/282104/,0.3348079155538499
https://geektimes.ru/post/282102/,-0.29554226560505453
https://geektimes.ru/post/282016/,-0.06421989720928037
https://geektimes.ru/company/piter/blog/282106/,0.32645460376640734
https://habrahabr.ru/post/314150/,0.2810857470830152
https://habrahabr.ru/company/mailru/blog/313880/,1.269840344776924
https://geektimes.ru/company/comfortway/blog/282108/,-0.09387154429464357
https://habrahabr.ru/company/erlyvideo/blog/314146/,-0.18156602165783048
https://geektimes.ru/company/atlasbiomed/blog/282110/,0.3045427503762484
https://habrahabr.ru/company/npl/blog/314160/,0.0852972667101773
https://habrahabr.ru/company/edison/blog/314094/,-0.22300779732103648
https://geektimes.ru/post/282112/,-0.5164816330125174
https://habrahabr.ru/company/ruvds/blog/314166/,0.4331985923339997
https://geektimes.ru/company/gearbest/blog/282114/,0.06013031627945985
https://habrahabr.ru/post/314172/,0.8727926313298283
https://geektimes.ru/post/282116/,0.4743944055761734
https://geektimes.ru/company/intel/blog/282026/,0.19571488869334047
https://habrahabr.ru/post/313776/,1.7745714342253092
https://habrahabr.ru/post/314174/,0.23961488795463332
https://geektimes.ru/post/282118/,1.1069178809554685
https://geektimes.ru/post/282122/,0.5835956086177769
https://habrahabr.ru/company/FastVPS/blog/314178/,-0.47762861319835853
https://habrahabr.ru/post/314180/,0.5582786054102535
https://geektimes.ru/post/282446/,0.43560157734016874
https://habrahabr.ru/post/314184/,1.0121344233869074
https://habrahabr.ru/post/313954/,-0.646605059720022
https://habrahabr.ru/post/314186/,0.7901059065941832
https://geektimes.ru/post/282124/,-0.42842031768710204
https://habrahabr.ru/post/314190/,-1.1562143686407034
https://geektimes.ru/company/madrobots/blog/282126/,0.5845774681857627
https://habrahabr.ru/post/314188/,-0.03619579197314396
https://geektimes.ru/post/282128/,0.5233014048573791
https://habrahabr.ru/post/314194/,0.4752488412242996
https://geektimes.ru/post/282132/,-1.0021908116118337
https://habrahabr.ru/post/314208/,0.3136673636650371
https://habrahabr.ru/post/312352/,0.015861853251487725
https://habrahabr.ru/post/314202/,0.126016508149334
https://habrahabr.ru/post/314210/,1.1696443050768723
https://geektimes.ru/post/282130/,0.5238538467613016
https://habrahabr.ru/company/centosadmin/blog/314212/,0.03314968607214458
https://habrahabr.ru/post/314116/,0.13273945489176753
https://geektimes.ru/post/282120/,0.3980531578798461
https://habrahabr.ru/post/313392/,0.9535093588289841
https://habrahabr.ru/company/pt/blog/314216/,-0.10939732929494604
https://habrahabr.ru/company/skbkontur/blog/314144/,0.5137266827516555
https://habrahabr.ru/company/nixsolutions/blog/314196/,-0.3395868140144128
https://geektimes.ru/post/282056/,-0.25347352174076526
https://habrahabr.ru/company/yandex/blog/314222/,0.6868230573284462
https://habrahabr.ru/company/pvs-studio/blog/314226/,0.04674917989332682
https://habrahabr.ru/post/314232/,0.7709778799794121
https://habrahabr.ru/company/e-Legion/blog/314170/,0.4032802984230763
https://habrahabr.ru/company/testutor/blog/314234/,0.4239205761709629
https://habrahabr.ru/post/314236/,0.8500475375861978
https://habrahabr.ru/company/regberry/blog/314128/,-0.22935272582157112
https://habrahabr.ru/company/polyglot/blog/314248/,-1.2222746901559711
https://geektimes.ru/post/282136/,0.048283072259017734
https://habrahabr.ru/company/eset/blog/314058/,-0.3943094953807449
https://habrahabr.ru/post/314254/,0.1620212573125658
https://geektimes.ru/post/282140/,0.002564429003070634
https://geektimes.ru/post/282142/,0.33818330695408205
https://geektimes.ru/post/282138/,-0.625683131812754
https://habrahabr.ru/company/redmadrobot/blog/314156/,0.21829205764523502
https://habrahabr.ru/company/edison/blog/314206/,-0.8550841889490489
https://habrahabr.ru/company/pentestit/blog/314230/,-0.3778383666293131
https://habrahabr.ru/post/314258/,0.802243223261021
https://habrahabr.ru/post/314260/,0.06589180520765014
https://geektimes.ru/post/282148/,-1.4905974451314954
https://habrahabr.ru/company/smartprogress/blog/313894/,0.16846663796152855
https://habrahabr.ru/company/aacidov/blog/314262/,-0.20526307742556943
https://geektimes.ru/company/banderolka/blog/282144/,0.4600590306523605
https://habrahabr.ru/company/eset/blog/314266/,-0.49271795047960126
https://habrahabr.ru/post/314268/,0.4220147599272443
https://geektimes.ru/post/282152/,0.7064593382742926
https://geektimes.ru/post/282146/,-0.17707734147852378
https://habrahabr.ru/company/hh/blog/313970/,0.6368155442068341
https://habrahabr.ru/company/google/blog/310514/,0.32230733774099146
https://habrahabr.ru/post/314274/,1.097549764704008
https://geektimes.ru/post/282160/,0.5631984360597536
https://geektimes.ru/post/282162/,0.7107304349063867
https://habrahabr.ru/company/plarium/blog/314250/,0.5688300109440875
https://geektimes.ru/post/282164/,0.45398183284374966
https://habrahabr.ru/post/313710/,-0.22216528022333148
https://geektimes.ru/post/281962/,0.1542143698420566
https://habrahabr.ru/post/314228/,-0.03398647825645623
https://geektimes.ru/company/makeitlab/blog/281970/,0.0030420437611482984
https://habrahabr.ru/company/gvalg/blog/314286/,0.6791088415542919
https://habrahabr.ru/company/jugru/blog/314224/,0.21280445306071866
https://habrahabr.ru/company/intel/blog/314282/,-0.25576919348304317
https://habrahabr.ru/post/314290/,-0.4047208592676693
https://geektimes.ru/post/282156/,0.11039430015726143
https://geektimes.ru/company/mailru/blog/282166/,0.3182377090054208
https://habrahabr.ru/post/314302/,0.3378009389482839
https://habrahabr.ru/post/314304/,-0.7635553991499066
https://habrahabr.ru/post/314308/,-0.4983762766428928
https://habrahabr.ru/post/314314/,-0.02126139178248937
https://geektimes.ru/post/282168/,-0.5386141325733932
https://geektimes.ru/post/282170/,1.2673917010566025
https://geektimes.ru/post/282172/,0.527681518342489
https://geektimes.ru/post/282154/,0.11397936529336768
https://habrahabr.ru/post/314204/,0.5477846871695319
https://habrahabr.ru/company/simnetworks/blog/313750/,-0.619503000503659
https://habrahabr.ru/company/moikrug/blog/314152/,-0.24005288917054374
https://habrahabr.ru/company/kingservers/blog/314338/,0.4573867109163051
https://habrahabr.ru/post/312340/,1.2876049709494617
https://geektimes.ru/post/282174/,0.8360125260184293
https://geektimes.ru/post/282088/,0.21954021456548123
https://habrahabr.ru/post/313644/,1.0215031456404293
https://habrahabr.ru/post/314342/,-1.3292296823371135
https://habrahabr.ru/company/croc/blog/314318/,0.1715900227724691
https://geektimes.ru/post/282766/,0.08169690661596771
https://habrahabr.ru/company/yota/blog/314256/,-0.6352309669543011
https://geektimes.ru/company/audiomania/blog/282182/,-0.4808851695905208
https://geektimes.ru/post/282184/,-0.34114513550114706
https://habrahabr.ru/company/vasexperts/blog/313560/,0.3998066237768081
https://habrahabr.ru/company/it-grad/blog/312044/,-1.0564265401352753
https://habrahabr.ru/company/cloud4y/blog/314334/,-0.03426079637345687
https://geektimes.ru/company/legoeducation/blog/282180/,-0.1650649377134732
https://geektimes.ru/company/pult/blog/282178/,0.07250626068352886
https://habrahabr.ru/company/huawei/blog/314008/,0.3398388691378554
https://habrahabr.ru/company/moex/blog/314348/,-0.5319193311955831
https://habrahabr.ru/company/jugru/blog/314346/,0.6688329069022214
https://habrahabr.ru/post/314350/,0.764868859881364
https://habrahabr.ru/company/gemaltorussia/blog/314352/,-0.43133734929632234
https://habrahabr.ru/post/314354/,-0.008089268166181725
https://habrahabr.ru/post/314356/,0.7796736325183657
https://habrahabr.ru/post/314358/,-1.615439891064546
https://habrahabr.ru/post/314360/,-0.9384473214863474
https://habrahabr.ru/post/314362/,-0.4792083125473709
https://habrahabr.ru/company/mobio/blog/314370/,-1.5091530425459745
https://habrahabr.ru/company/microsoft/blog/314368/,0.34045965174437637
https://geektimes.ru/post/282186/,1.1771365110267316
https://habrahabr.ru/company/edison/blog/314294/,0.6253831202403423
https://habrahabr.ru/post/314372/,0.5350391649335648
https://habrahabr.ru/company/acronis/blog/314276/,-0.9285749702570929
https://habrahabr.ru/company/pc-administrator/blog/314374/,0.4832008460416774
https://geektimes.ru/company/lenovo/blog/281630/,0.06403347337598794
https://geektimes.ru/post/282190/,-0.3866748566029314
https://habrahabr.ru/post/314264/,0.43935004168096553
https://geektimes.ru/post/282192/,-0.1935868501830652
https://geektimes.ru/post/282194/,0.2085294163801807
https://geektimes.ru/company/jd/blog/282196/,-0.12980454956195853
https://habrahabr.ru/company/dellemc/blog/314382/,-2.470997887033958
https://habrahabr.ru/post/314380/,-0.5959044150049989
https://geektimes.ru/post/282150/,-0.21265371925342658
https://geektimes.ru/post/282188/,-0.9385686467009315
https://habrahabr.ru/post/314384/,0.2124306570078584
https://geektimes.ru/company/top3dshop/blog/282208/,0.0336593674626627
https://habrahabr.ru/company/ibm/blog/314390/,-1.0529851256375369
https://habrahabr.ru/post/314394/,0.9866595247501724
